time x y
7.295608520507812e-05 0.0 0.0
0.03652238845825195 0.2530721787529504 -0.0005337147086238663
0.06106972694396973 0.2530721787529504 -0.0005337147086238663
0.08555936813354492 0.2530721787529504 -0.0005337147086238663
0.11226296424865723 0.2530721787529504 -0.0005337147086238663
0.1378309726715088 0.2530721787529504 -0.0005337147086238663
0.16364741325378418 0.7574178129566559 -0.043180300741788205
0.18760347366333008 1.5118983718162236 -0.12786441314992425
0.2183222770690918 3.2646846524120257 -0.38474000084317617
0.24454212188720703 5.256058816597742 -0.7499261709860137
0.26746106147766113 6.740853047452391 -1.067786741655528
0.2933168411254883 8.951849763203617 -1.6147824786223604
0.317324161529541 11.140494143149661 -2.2452954376114587
0.34389352798461914 13.303632662090507 -2.9584171391442338
0.3732459545135498 16.610770945987927 -4.229564503996363
0.4226207733154297 20.968201635165652 -6.262625276619323
0.4687166213989258 25.363646182881272 -8.772285060737325
0.5156607627868652 29.329328304323273 -11.491458396117292
0.5474612712860107 32.105008111738684 -13.693407727663505
0.5978116989135742 36.36918895657521 -17.655351258356685
0.6556611061096191 40.70185367634614 -22.60742008692898
0.6987183094024658 44.08228032291413 -27.345874529576427
0.7465126514434814 46.773943796524165 -31.928357596845977
0.7958457469940186 49.507256982580024 -37.63428713074143
0.8455526828765869 52.166732000479314 -44.47458836315878
0.8906502723693848 54.358878513791076 -51.47866017784028
0.9159693717956543 55.338979105801414 -55.146044892364515
0.9445700645446777 56.51124452157316 -60.069876611569356
0.9677062034606934 57.349080188641366 -64.03141159154721
0.996051549911499 58.327834354607845 -69.25503519969337
1.0261499881744385 59.25468966117283 -75.001440515938
1.0526955127716064 59.96566837062972 -80.01271124089003
1.074737787246704 60.54842978470744 -84.53059043223108
1.1030871868133545 61.20776924944046 -90.31379942794598
1.1253085136413574 61.706808949573556 -95.35059249315654
1.1532249450683594 62.17500550440833 -100.64445642255815
1.1761972904205322 62.56771918625066 -105.69065310601749
1.203800916671753 62.98261580012821 -111.49652045015009
1.226771354675293 63.3443301258172 -117.05235846088317
1.2545316219329834 63.66220542007663 -123.11778040029918
1.2800703048706055 63.88436859150157 -128.42766239919905
