time x y
8.0108642578125e-05 0.0 0.0
0.036911964416503906 0.0 0.0
0.05832648277282715 0.2530721787529504 0.0005337147086238663
0.08331894874572754 1.0122481947788882 0.0085392929128991
0.11046051979064941 2.024215013249284 0.03415488342712902
0.13416266441345215 3.541017423832069 0.1045800040578351
0.1570289134979248 4.803317996032568 0.19257192514254567
0.18125605583190918 6.566855674685804 0.3604399356983917
0.20323443412780762 8.073946998389717 0.5457099882756642
0.23073315620422363 10.32466314183609 0.8949772998759347
0.25264620780944824 12.06505901680638 1.2255329099992835
0.2814650535583496 14.778282661596883 1.8483978769692957
0.30306005477905273 16.48859273589936 2.3100083867468233
0.32381415367126465 18.90668545712686 3.0566065668692666
0.35309290885925293 21.29114627122916 3.9045027144169144
0.37845444679260254 23.870188265220232 4.952398561798402
0.40622472763061523 26.851588210447098 6.3434401430667435
0.4314560890197754 29.090393179185753 7.52341199144562
0.45256733894348145 30.844321194869583 8.534682734841935
0.48401308059692383 34.03713125887373 10.588038941148776
0.5050997734069824 35.88803279121268 11.915395084355225
0.5254743099212646 37.68722533274627 13.312039996926954
0.5470099449157715 40.18969636593291 15.447778989003957
0.5720775127410889 41.85173496091774 17.00512882834753
0.6437599658966064 48.03229848218456 24.03928491745934
0.7152838706970215 52.3428598567413 30.59421332732309
0.788444995880127 56.904272549204364 39.913790843423705
0.8746004104614258 62.050024799641896 55.004154113733804
0.9716730117797852 65.33976488048717 70.08699464696124
1.0049347877502441 66.29449055258932 76.34136365669167
1.0268948078155518 66.87725196666705 80.85924284803272
1.0510175228118896 67.41876257428902 85.89164697189788
1.076402187347412 67.87529585447376 90.93247055224127
1.101381540298462 68.27647008194982 96.2318349062169
1.126199722290039 68.61055774910085 101.5358511908484
1.148275375366211 68.85413218790016 106.59144180885
1.1798450946807861 69.1073295336298 114.68581041390591
1.2044105529785156 69.19213012463757 119.24033037906746
1.2302539348602295 69.22834892119347 125.313968185574
1.2530341148376465 69.20400055523723 130.62843998191028
1.2733473777770996 69.13482198908676 135.9425172906219
1.300647497177124 68.952057277137 142.5198698216127
