0.02345752716064453, 0, 100
0.05477094650268555, 2, 100
0.08410024642944336, 13, 100
0.1130378246307373, 30, 100
0.1415400505065918, 52, 100
0.17127680778503418, 78, 100
0.20027709007263184, 107, -100
0.22921037673950195, 135, -100
0.25762295722961426, 152, -100
0.28769469261169434, 160, -100
0.3167290687561035, 158, -100
0.34490346908569336, 149, -100
0.3742196559906006, 133, -100
0.40329670906066895, 111, -100
0.4317021369934082, 85, 100
0.46017980575561523, 62, 100
0.49010324478149414, 47, 100
0.5188748836517334, 41, 100
0.5471341609954834, 43, 100
0.5767655372619629, 52, 100
0.6048612594604492, 70, 100
0.6333682537078857, 92, -100
0.6614933013916016, 115, -100
0.6915066242218018, 129, -100
0.7200798988342285, 133, -100
0.7489891052246094, 131, -100
0.7774398326873779, 121, -100
0.8111424446105957, 101, -100
0.8397824764251709, 79, 100
0.8700120449066162, 57, 100
0.8997704982757568, 41, 100
0.9287748336791992, 37, 100
0.9572148323059082, 40, 100
0.9870657920837402, 51, 100
1.015251636505127, 69, 100
1.0438008308410645, 93, -100
1.0721113681793213, 115, -100
1.1021137237548828, 129, -100
1.1306982040405273, 134, -100
1.1594867706298828, 131, -100
1.1921412944793701, 117, -100
1.2210521697998047, 99, -100
1.249743938446045, 78, 100
1.2793965339660645, 55, 100
1.3081505298614502, 41, 100
1.3367345333099365, 35, 100
1.365785837173462, 37, 100
1.3950188159942627, 47, 100
1.4235944747924805, 64, 100
1.4518640041351318, 86, 100
1.481283187866211, 109, -100
1.5101568698883057, 136, -100
1.5391159057617188, 153, -100
1.5683915615081787, 161, -100
1.5983383655548096, 160, -100
1.6273012161254883, 151, -100
1.6553044319152832, 137, -100
1.6857924461364746, 117, -100
1.7152817249298096, 91, -100
1.7449982166290283, 63, 100
1.7733895778656006, 39, 100
1.801631212234497, 21, 100
1.8303637504577637, 13, 100
1.8592863082885742, 13, 100
1.8876800537109375, 20, 100
1.9163007736206055, 34, 100
1.944303274154663, 55, 100
1.9729695320129395, 79, 100
2.0024197101593018, 105, -100
2.0312271118164062, 133, -100
2.0601279735565186, 149, -100
2.0891072750091553, 158, -100
2.117565870285034, 158, -100
2.1468329429626465, 150, -100
2.17475962638855, 136, -100
2.2042062282562256, 117, -100
2.2331857681274414, 93, -100
2.2614686489105225, 65, 100
2.2900359630584717, 41, 100
2.3189151287078857, 24, 100
2.347486972808838, 15, 100
2.3757877349853516, 15, 100
2.4058163166046143, 22, 100
2.434422016143799, 37, 100
2.463198184967041, 57, 100
2.4914886951446533, 81, 100
2.5201869010925293, 108, -100
2.5499043464660645, 135, -100
2.579029083251953, 153, -100
2.607353687286377, 161, -100
2.6370561122894287, 160, -100
2.666346311569214, 152, -100
2.694080352783203, 137, -100
2.72301983833313, 118, -100
2.7524170875549316, 93, -100
2.781116247177124, 67, 100
2.80985164642334, 43, 100
2.8397340774536133, 25, 100
2.869321346282959, 17, 100
2.910099506378174, 18, 100
2.9469029903411865, 36, 100
2.9750003814697266, 55, 100
3.003554344177246, 80, 100
3.0368902683258057, 107, -100
3.071284055709839, 138, -100
3.1036393642425537, 155, -100
3.132982015609741, 159, -100
3.163612127304077, 155, -100
3.195340394973755, 142, -100
3.2241241931915283, 124, -100
3.2537288665771484, 100, -100
3.284297227859497, 73, 100
3.3133270740509033, 49, 100
3.3414015769958496, 33, 100
3.3700146675109863, 25, 100
3.3990259170532227, 25, 100
3.427408218383789, 33, 100
3.4552385807037354, 47, 100
3.4867746829986572, 69, 100
3.514892339706421, 94, -100
3.5432333946228027, 117, -100
3.571613073348999, 133, -100
3.600804567337036, 140, -100
3.629504919052124, 138, -100
3.6580724716186523, 130, -100
3.686920642852783, 115, -100
3.7167742252349854, 95, -100
3.744748830795288, 70, 100
3.773191452026367, 47, 100
3.8016366958618164, 31, 100
3.8303093910217285, 25, 100
3.859421730041504, 25, 100
3.8882718086242676, 33, 100
3.9181554317474365, 49, 100
3.946800470352173, 71, 100
3.974379777908325, 96, -100
4.003481864929199, 121, -100
4.0319297313690186, 136, -100
4.060361385345459, 143, -100
4.089458227157593, 141, -100
4.119840860366821, 132, -100
4.148794174194336, 116, -100
4.177159070968628, 97, -100
4.205270051956177, 73, 100
4.2339911460876465, 48, 100
4.262670040130615, 33, 100
4.290876150131226, 25, 100
4.320159673690796, 25, 100
4.35005784034729, 33, 100
4.379037857055664, 48, 100
4.407414436340332, 67, 100
4.436691761016846, 93, -100
4.4642651081085205, 117, -100
4.492970943450928, 131, -100
4.522796392440796, 138, -100
4.552022457122803, 137, -100
4.581675291061401, 129, -100
4.610273122787476, 113, -100
4.639638185501099, 93, -100
4.668092489242554, 70, 100
4.697443962097168, 45, 100
4.726811408996582, 30, 100
4.755778789520264, 23, 100
4.784398317337036, 24, 100
4.8140716552734375, 33, 100
4.84320068359375, 49, 100
4.871402025222778, 69, 100
4.901900053024292, 93, -100
4.932258605957031, 121, -100
4.960844278335571, 137, -100
4.989782810211182, 143, -100
5.019111156463623, 143, -100
