0.010390520095825195, 0, 18.1575
0.018445730209350586, 0, 18.315
0.026304006576538086, 1, 18.27075
0.0330352783203125, 1, 18.4265
0.04061150550842285, 1, 18.582250000000002
0.046694040298461914, 1, 18.738
0.05334210395812988, 1, 18.89375
0.06029868125915527, 2, 18.84775
0.06652498245239258, 3, 18.8
0.07294011116027832, 3, 18.952250000000003
0.0795900821685791, 4, 18.90275
0.08535265922546387, 5, 18.8515
0.09317636489868164, 5, 19.00025
0.10007929801940918, 6, 18.94725
0.1059114933013916, 7, 18.892500000000002
0.11276602745056152, 8, 18.836000000000002
0.1195230484008789, 9, 18.777749999999997
0.12632441520690918, 10, 18.71775
0.13306379318237305, 11, 18.656
0.1399393081665039, 12, 18.5925
0.14684081077575684, 13, 18.527250000000002
0.1533665657043457, 15, 18.2585
0.1602783203125, 15, 18.38975
0.16616177558898926, 16, 18.31925
0.17290067672729492, 17, 18.247
0.17958402633666992, 18, 18.173000000000002
0.18539690971374512, 19, 18.097250000000003
0.19340753555297852, 21, 17.818
0.20036697387695312, 22, 17.737000000000002
0.2065269947052002, 23, 17.65425
0.21300530433654785, 24, 17.56975
0.21968507766723633, 25, 17.4835
0.2266848087310791, 26, 17.3955
0.23366570472717285, 27, 17.305750000000003
0.24065303802490234, 29, 17.012500000000003
0.24789786338806152, 30, 16.9175
0.254345178604126, 31, 16.82075
0.2612488269805908, 32, 16.722250000000003
0.26718807220458984, 33, 16.622
0.2735579013824463, 34, 16.520000000000003
0.28049468994140625, 35, 16.41625
0.2865898609161377, 36, 16.31075
0.29897475242614746, 37, 16.203500000000002
0.30542516708374023, 39, 15.892750000000003
0.3126821517944336, 40, 15.78025
0.31937146186828613, 41, 15.666
0.32674622535705566, 42, 15.55
0.3335299491882324, 43, 15.43225
0.3405165672302246, 45, 15.111
0.347470760345459, 45, 15.18975
0.3542599678039551, 47, 14.865
0.36110377311706543, 47, 14.94025
0.3669450283050537, 48, 14.81375
0.37346696853637695, 49, 14.685500000000001
0.38042306900024414, 50, 14.555500000000002
0.3865227699279785, 51, 14.423750000000002
0.39299464225769043, 52, 14.29025
0.4006962776184082, 53, 14.155000000000001
0.40677690505981445, 54, 14.018
0.4133944511413574, 55, 13.87925
0.42035746574401855, 56, 13.738750000000001
0.42732787132263184, 57, 13.596500000000002
0.4342360496520996, 58, 13.4525
0.4408867359161377, 59, 13.306750000000001
0.4480593204498291, 59, 13.361
0.4545454978942871, 60, 13.213500000000002
0.4615328311920166, 61, 13.064250000000001
0.4673779010772705, 62, 12.913250000000001
0.47417616844177246, 63, 12.7605
0.4808530807495117, 63, 12.807750000000002
0.4869096279144287, 64, 12.653250000000002
0.49339795112609863, 65, 12.497000000000002
0.5012412071228027, 66, 12.339000000000002
0.5072040557861328, 67, 12.179250000000001
0.5136318206787109, 67, 12.219500000000002
0.5206038951873779, 68, 12.058000000000002
0.5275881290435791, 69, 11.894750000000002
0.5345590114593506, 70, 11.729750000000003
0.5415651798248291, 71, 11.563
0.5484535694122314, 71, 11.596250000000001
0.5548036098480225, 72, 11.427750000000001
0.5619874000549316, 73, 11.2575
0.5679037570953369, 73, 11.28725
0.5742692947387695, 74, 11.115250000000001
0.5812959671020508, 75, 10.941500000000001
0.5872774124145508, 75, 10.96775
0.5940999984741211, 76, 10.792250000000001
0.6021733283996582, 77, 10.615
0.6081352233886719, 77, 10.63775
0.6145150661468506, 78, 10.458750000000002
0.6215147972106934, 79, 10.278000000000002
0.6283276081085205, 79, 10.297250000000002
0.6349043846130371, 80, 10.11475
0.6421608924865723, 81, 9.930500000000002
0.6481325626373291, 81, 9.946250000000001
0.6555764675140381, 82, 9.760250000000001
0.6625936031341553, 83, 9.572500000000002
0.6688802242279053, 83, 9.584750000000001
0.674842357635498, 83, 9.597000000000001
